condition,seed_id,n_gen,vendi
gptoss,201742252,51,2.7374703884124756
gptoss,201742578,51,3.8605642318725586
gptoss,202120468,51,3.3234493732452393
gptoss,202120592,51,5.29063081741333
gptoss,202121966,51,2.3834023475646973
gptoss,202235037,51,7.247004508972168
gptoss,202235596,51,5.3497700691223145
gptoss,202537031,51,3.530001163482666
gptoss,202537041,51,4.007937908172607
gptoss,202537179,51,2.883209228515625
gptoss,202537221,51,4.322263717651367
gptoss,202537332,51,4.004996299743652
gptoss,202537477,51,3.1582608222961426
gptoss,202537499,51,3.094101905822754
gptoss,202537890,51,3.079460382461548
gptoss,202538141,51,4.010801315307617
gptoss,202538495,51,5.217350006103516
gptoss,202538609,51,3.6519129276275635
gptoss,202538897,51,3.2496955394744873
gptoss,202539004,51,3.7362754344940186
gptoss,202539031,51,5.515288352966309
gptoss,202539063,51,4.355152606964111
gptoss,202539354,51,2.929574966430664
gptoss,202539496,51,3.662926435470581
gptoss,202539540,51,3.6807000637054443
gptoss,202540033,51,4.865786552429199
gptoss,202540088,51,3.791133165359497
gptoss,202540096,51,3.4946253299713135
gptoss,202540203,51,2.8942389488220215
gptoss,202540590,51,4.093297481536865
gptoss,202540591,51,4.446686744689941
gptoss,202540640,51,2.7374112606048584
gptoss,202540793,51,3.15516996383667
gptoss,202540839,51,3.508209228515625
gptoss,202541009,51,4.005308151245117
gptoss,202541012,51,4.622818470001221
gptoss,202541043,51,4.297845840454102
gptoss,202541147,51,5.471051216125488
gptoss,202541184,51,3.6659576892852783
gptoss,202541185,51,3.5521678924560547
gptoss,202541352,51,2.7432596683502197
gptoss,202541363,51,2.91230845451355
gptoss,202541447,51,3.125102996826172
gptoss,202541473,51,3.1488394737243652
gptoss,202541491,51,2.9127004146575928
gptoss,202541545,51,4.635777473449707
gptoss,202541569,51,3.0971519947052
gptoss,202541578,51,3.432469129562378
gptoss,202541610,51,3.5340280532836914
gptoss,202541654,51,3.409106731414795
gptoss,202542261,51,5.30987548828125
gptoss,202542397,51,2.9224047660827637
gptoss,202542569,51,4.206160068511963
gptoss,202542757,51,4.271753787994385
gptoss,202558451,51,4.118260383605957
gptoss,202558815,51,4.84324312210083
gptoss,202565485,51,4.296247959136963
gptoss,202565569,51,3.867659568786621
gptoss,202565697,51,2.928835391998291
gptoss,202572810,51,4.2203688621521
gptoss,202577372,51,4.292680740356445
gptoss,202577934,51,2.8656795024871826
gptoss,202583694,51,3.71518874168396
gptoss,202635721,51,3.594928741455078
gptoss,202660724,51,5.043591499328613
gptoss,202660912,51,3.4125425815582275
gptoss,202661048,51,2.9060559272766113
gptoss,202712648,51,2.717367172241211
gptoss,202718954,51,3.2671737670898438
gptoss,202734183,51,3.7872066497802734
gptoss,202734592,51,3.685539960861206
gptoss,202763602,51,3.451395034790039
gptoss,202765126,51,5.4315361976623535
gptoss,202765253,51,3.4199981689453125
gptoss,202765548,51,4.653824329376221
gptoss,202769823,51,3.132823944091797
gptoss,202770936,51,2.8313393592834473
gptoss,202771124,51,3.4317479133605957
gptoss,202771535,51,4.8044352531433105
gptoss,202773239,51,2.7646336555480957
gptoss,202773689,51,3.626291036605835
gptoss,202774375,51,3.5472490787506104
gptoss,202774468,51,3.4717087745666504
gptoss,202776122,51,3.774451732635498
gptoss,202776447,51,3.8471035957336426
gptoss,202776649,51,3.8249850273132324
gptoss,202781392,51,2.9345035552978516
gptoss,202783478,51,3.4252593517303467
gptoss,202784449,51,3.0127530097961426
gptoss,202785255,51,3.4291911125183105
gptoss,202785879,51,3.6389946937561035
gptoss,202786066,51,3.636223077774048
gptoss,202786882,51,3.793386459350586
gptoss,202788490,51,4.249259948730469
gptoss,202788575,51,3.070091485977173
gptoss,202789603,51,2.4253060817718506
gptoss,203146520,51,3.387263774871826
gptoss,203150358,51,3.7161765098571777
gptoss,203610181,51,2.8852882385253906
gptoss,203626520,51,3.0244381427764893
gptoss,203836056,51,4.204217910766602
gptoss,203836888,51,6.783230304718018
gptoss,203905404,51,3.2185912132263184
gptoss,204009154,51,3.4491777420043945
gptoss,204512247,51,4.468259334564209
gptoss,204744108,51,4.586644649505615
gptoss,204823992,51,3.5743558406829834
gptoss,204902024,51,3.5680294036865234
gptoss,204949631,51,4.204927921295166
gptoss,207794190,51,3.800344705581665
gptoss,207847197,51,3.7159087657928467
gptoss,207847250,51,5.19596004486084
gptoss,207847598,51,4.745676517486572
gptoss,207847960,51,4.132542610168457
gptoss,207852358,51,3.82810640335083
gptoss,207852450,51,4.048817157745361
gptoss,207852597,51,3.7560722827911377
gptoss,207852642,51,4.73087215423584
gptoss,207853017,51,4.3634257316589355
gptoss,207853111,51,4.175261974334717
gptoss,207853145,51,3.6165781021118164
gptoss,207853191,51,4.529289245605469
gptoss,207853290,51,3.482332706451416
gptoss,207853300,51,3.7435879707336426
gptoss,207853304,51,5.607370376586914
gptoss,207863306,51,4.310819625854492
gptoss,207870323,51,5.170517921447754
gptoss,207870937,51,2.8311541080474854
gptoss,207901226,51,3.5923550128936768
gptoss,207925651,51,3.0908291339874268
gptoss,207996257,51,4.093540191650391
gptoss,208001011,51,3.2296347618103027
gptoss,208006253,51,3.816230535507202
gptoss,208191596,51,3.1594491004943848
gptoss,208527026,51,3.712679624557495
gptoss,208547632,51,3.1508171558380127
gptoss,209009596,51,4.993140697479248
gptoss,209054931,51,2.9361348152160645
gptoss,209202658,51,4.404297828674316
gptoss,210164439,51,4.059992790222168
gptoss,210164665,51,4.969956874847412
gptoss,210701352,51,3.465332508087158
gptoss,210714061,51,5.388182163238525
gptoss,211003735,51,4.388740539550781
gptoss,211029226,51,5.757811069488525
gptoss,211031933,51,4.714993000030518
gptoss,211066200,51,5.046367645263672
gptoss,211082681,51,4.63957405090332
gptoss,211126910,51,3.105816602706909
gptoss,211258645,51,4.051739692687988
gptoss,211532588,51,4.018265247344971
gptoss,211677475,51,4.988380432128906
gptoss,211987786,51,5.346287250518799
gptoss,212718077,51,5.630415439605713
gptoss,212725806,51,3.304474353790283
gptoss,212747810,51,4.88002872467041
gptoss,212800438,51,3.3156888484954834
gptoss,213982630,51,3.973888397216797
gptoss,214623124,51,5.205124855041504
gptoss,214693050,51,3.9439845085144043
gptoss,214794966,51,4.167503356933594
gptoss,214802401,51,4.5201640129089355
gptoss,214802500,51,3.3548083305358887
gptoss,214802514,51,4.735318660736084
gptoss,214802587,51,3.412601947784424
gptoss,214802624,51,2.6670589447021484
gptoss,214802812,51,3.0351455211639404
gptoss,214802856,51,4.795100212097168
gptoss,214802887,51,4.366085529327393
gptoss,214803082,51,3.196916103363037
gptoss,215191351,51,5.028756141662598
gptoss,215238391,51,3.5308377742767334
gptoss,215238965,51,4.017895698547363
gptoss,215415911,51,3.2637546062469482
gptoss,215415968,51,3.5281982421875
gptoss,215416110,51,3.2809159755706787
gptoss,215416175,51,3.4097976684570312
gptoss,215416349,51,6.308550834655762
gptoss,215547988,51,4.057976245880127
gptoss,215548041,51,4.810615062713623
gptoss,215548215,51,3.846364974975586
gptoss,215548225,51,4.434786796569824
gptoss,215548916,51,2.5530707836151123
gptoss,215737001,51,2.9722900390625
gptoss,215744806,51,2.927593946456909
gptoss,215744924,51,3.5707035064697266
gptoss,215744944,51,3.3494935035705566
gptoss,215745286,51,4.104267597198486
gptoss,215745290,51,4.637598991394043
gptoss,215745354,51,3.8763468265533447
gptoss,215745536,51,3.3627452850341797
gptoss,215768766,51,4.342433452606201
gptoss,215768768,51,4.941304683685303
gptoss,215768769,51,4.012652397155762
gptoss,215768835,51,2.8392066955566406
gptoss,215785828,51,3.7262792587280273
gptoss,215785895,51,5.036731243133545
gptoss,215786391,51,3.4933407306671143
gptoss,215806653,51,4.062579154968262
gptoss,215811473,51,3.1844162940979004
gptoss,215814290,51,3.2193045616149902
gptoss,215814515,51,4.660860061645508
gptoss,215826646,51,3.5169010162353516
gptoss,215827207,51,3.7808332443237305
gptoss,215827461,51,4.3481645584106445
gptoss,215827653,51,3.642430067062378
gptoss,215827766,51,4.278517723083496
gptoss,215827807,51,3.570970058441162
gptoss,215827989,51,2.7581088542938232
gptoss,215828313,51,3.1175029277801514
gptoss,215828384,51,3.6950700283050537
gptoss,215828553,51,3.202021837234497
gptoss,216035773,51,2.651437282562256
gptoss,216056240,51,5.743095874786377
gptoss,216056269,51,3.4431371688842773
gptoss,216056453,51,3.488632917404175
gptoss,216056509,51,3.1871824264526367
gptoss,216080642,51,3.3281402587890625
gptoss,216080701,51,4.116820812225342
gptoss,216080986,51,2.9172940254211426
gptoss,216144439,51,3.457601308822632
gptoss,216144503,51,4.452328205108643
gptoss,216144770,51,3.6971309185028076
gptoss,216552849,51,3.4884936809539795
gptoss,216552854,51,4.7293853759765625
gptoss,216552897,51,5.328341007232666
gptoss,216552978,51,3.8641421794891357
gptoss,216553067,51,4.627350330352783
gptoss,216553182,51,4.3466877937316895
gptoss,216553210,51,4.266721248626709
gptoss,216553264,51,3.185915946960449
gptoss,216557637,51,2.8951284885406494
gptoss,216562233,51,3.747753620147705
gptoss,216562330,51,3.1957099437713623
gptoss,216562386,51,3.1170310974121094
gptoss,216562638,51,3.422400712966919
gptoss,216562779,51,3.1663055419921875
gptoss,216562785,51,3.90765118598938
gptoss,216636598,51,3.2184417247772217
gptoss,216641736,51,3.2902626991271973
gptoss,216641773,51,5.172679424285889
gptoss,216641842,51,2.795177459716797
gptoss,216641848,51,4.8538007736206055
gptoss,216641852,51,3.4484827518463135
gptoss,216641956,51,3.4651994705200195
gptoss,216642043,51,3.635010004043579
gptoss,216642230,51,3.035186529159546
gptoss,216867622,51,3.494633913040161
gptoss,216868180,51,4.533123016357422
gptoss,216868234,51,3.702310562133789
gptoss,216868259,51,2.594721794128418
gptoss,216868472,51,3.419785499572754
gptoss,216868486,51,2.9237747192382812
gptoss,216868525,51,3.5206916332244873
gptoss,216868592,51,4.038003921508789
gptoss,216868683,51,4.157858848571777
gptoss,216868725,51,3.768660545349121
gptoss,216869183,51,3.7282657623291016
gptoss,216869577,51,4.431500434875488
gptoss,216914409,51,3.268632411956787
gptoss,216914626,51,4.076610565185547
gptoss,216914911,51,3.9886465072631836
gptoss,218076648,51,3.439021110534668
gptoss,218470058,51,3.718249797821045
gptoss,218470122,51,3.779343843460083
gptoss,218470125,51,3.0422182083129883
gptoss,218470144,51,4.426707744598389
gptoss,218470237,51,2.658950090408325
gptoss,218470359,51,6.06540060043335
gptoss,218470427,51,4.069387435913086
gptoss,218470517,51,3.7630343437194824
gptoss,218486837,51,4.031852722167969
gptoss,218487098,51,3.6023011207580566
gptoss,218487100,51,4.156896114349365
gptoss,218487136,51,3.567697763442993
gptoss,218487168,51,3.429628372192383
gptoss,218487230,51,2.6857194900512695
gptoss,218487237,51,3.804758071899414
gptoss,218487279,51,3.931682586669922
gptoss,218487288,51,3.692126989364624
gptoss,218487373,51,4.622525691986084
gptoss,218487454,51,4.360052108764648
gptoss,218487506,51,3.697366714477539
gptoss,218487696,51,4.236820220947266
gptoss,218487733,51,4.201627254486084
gptoss,218500588,51,3.933037042617798
gptoss,218501728,51,3.786036968231201
gptoss,218502350,51,4.684764385223389
gptoss,218517044,51,2.6952173709869385
gptoss,218517088,51,2.884603500366211
gptoss,218517128,51,3.6090099811553955
gptoss,218538467,51,3.5571930408477783
gptoss,218560609,51,4.423381805419922
gptoss,218571018,51,3.135457754135132
gptoss,218571035,51,3.1676456928253174
gptoss,218571152,51,3.3404834270477295
gptoss,218571167,51,3.746142625808716
gptoss,218571335,51,3.4614615440368652
gptoss,218580945,51,3.1036579608917236
gptoss,218581853,51,3.2040624618530273
gptoss,218595658,51,4.2659010887146
gptoss,218595710,51,3.7512471675872803
gptoss,218595915,51,4.308521747589111
gptoss,218595930,51,3.093860626220703
gptoss,218610661,51,4.635872840881348
gptoss,218613630,51,3.233189821243286
gptoss,218613850,51,3.335491180419922
gptoss,218614095,51,3.029782295227051
gptoss,218628691,51,3.9671308994293213
gptoss,218628872,51,5.238223552703857
gptoss,218630027,51,2.8658690452575684
gptoss,218665566,51,2.9864513874053955
gptoss,218674382,51,3.874300718307495
gptoss,218684346,51,3.0960988998413086
gptoss,218718559,51,2.7261195182800293
gptoss,218718982,51,3.4903087615966797
gptoss,218763259,51,6.283247947692871
gptoss,218763425,51,4.194777965545654
gptoss,218763678,51,2.2705724239349365
gptoss,218869840,51,3.133991003036499
gptoss,218883429,51,3.0371150970458984
gptoss,218889746,51,2.6203014850616455
gptoss,218901061,51,4.609717845916748
gptoss,218971632,51,4.105217456817627
gptoss,218971877,51,4.119153022766113
gptoss,218974137,51,2.509341239929199
gptoss,219036690,51,3.1663918495178223
gptoss,219124328,51,4.197502613067627
gptoss,219165306,51,4.041791915893555
gptoss,219176513,51,3.9839999675750732
gptoss,219176849,51,3.6302924156188965
gptoss,219177150,51,4.158910751342773
gptoss,219260306,51,2.6412317752838135
gptoss,219302617,51,2.7147300243377686
gptoss,219304854,51,3.5412545204162598
gptoss,219304992,51,4.148956298828125
gptoss,219306244,51,5.7421770095825195
gptoss,219307246,51,2.6810879707336426
gptoss,219309091,51,3.598414897918701
gptoss,219310312,51,2.9352433681488037
gptoss,219401758,51,3.290095329284668
gptoss,219530664,51,3.5415356159210205
gptoss,219530980,51,3.0287094116210938
gptoss,219558508,51,2.603628158569336
gptoss,219573244,51,4.235682010650635
gptoss,219573654,51,3.3686647415161133
gptoss,219635956,51,2.578444719314575
gptoss,219708219,51,6.296359062194824
gptoss,219719687,51,3.970377206802368
gptoss,219721462,51,3.9933364391326904
gptoss,219966938,51,5.17063570022583
gptoss,219980605,51,4.205465793609619
gptoss,220044829,51,4.023658275604248
gptoss,220044878,51,2.4456326961517334
gptoss,220044881,51,3.9389443397521973
gptoss,220045417,51,3.6564242839813232
gptoss,220045465,51,3.280339002609253
gptoss,220045816,51,4.87655782699585
gptoss,220045824,51,3.124372959136963
gptoss,220045825,51,2.7186548709869385
gptoss,220045826,51,3.3541886806488037
gptoss,220045828,51,2.964125633239746
gptoss,220045831,51,3.2473111152648926
gptoss,220045835,51,5.76742696762085
gptoss,220045906,51,3.5315353870391846
gptoss,220045915,51,3.7700445652008057
gptoss,220045953,51,3.426347255706787
gptoss,220046222,51,2.645582914352417
gptoss,220046453,51,3.2566843032836914
gptoss,220046465,51,3.40216326713562
gptoss,220046499,51,4.6464104652404785
gptoss,220046510,51,4.083741664886475
gptoss,220046814,51,2.622896671295166
gptoss,220047070,51,3.0107839107513428
gptoss,220047186,51,3.803903818130493
gptoss,220047251,51,4.045769691467285
gptoss,220047266,51,3.7364933490753174
gptoss,220047363,51,2.7562177181243896
gptoss,220047771,51,3.7374911308288574
gptoss,220047822,51,3.098233461380005
gptoss,220047831,51,4.076757431030273
gptoss,220047862,51,3.4038281440734863
gptoss,220047871,51,4.6070556640625
gptoss,220047976,51,3.764495372772217
gptoss,220048083,51,3.0076746940612793
gptoss,220048213,51,3.5236093997955322
gptoss,220048228,51,2.8718810081481934
gptoss,220049701,51,2.8056442737579346
gptoss,220059617,51,3.5784058570861816
gptoss,220060899,51,2.936692237854004
gptoss,220250648,51,4.2964324951171875
gptoss,220265679,51,4.401251792907715
gptoss,220280994,51,3.7933619022369385
gptoss,220330688,51,2.62109112739563
gptoss,220331638,51,2.81255841255188
gptoss,220363596,51,4.190168380737305
gptoss,220364230,51,5.631809711456299
gptoss,220425360,51,4.7142014503479
gptoss,220525491,51,4.7986860275268555
gptoss,220546439,51,4.725144863128662
gptoss,220686630,51,2.6474719047546387
gptoss,220794027,51,3.7295773029327393
gptoss,220919861,51,3.5458357334136963
gptoss,221005781,51,3.83164644241333
gptoss,221090091,51,2.7429537773132324
gptoss,221090332,51,2.5242297649383545
gptoss,221150562,51,3.9615278244018555
gptoss,221246333,51,3.3736660480499268
gptoss,221376974,51,4.321285247802734
gptoss,221517069,51,2.391955614089966
gptoss,221640658,51,3.9208083152770996
gptoss,221702970,51,4.533587455749512
gptoss,221703773,51,3.829181432723999
gptoss,221738937,51,4.274226188659668
gptoss,221738987,51,3.1572980880737305
gptoss,221739233,51,4.192144870758057
gptoss,221739295,51,4.09529972076416
gptoss,221739314,51,4.220132350921631
gptoss,221749138,51,3.1733267307281494
gptoss,221761251,51,3.3169498443603516
gptoss,221761320,51,3.9526309967041016
gptoss,221761685,51,3.177020788192749
gptoss,221802738,51,4.169086933135986
gptoss,221802772,51,4.141127586364746
gptoss,221818878,51,3.3342790603637695
gptoss,221835708,51,3.052809000015259
gptoss,221836078,51,5.592981338500977
gptoss,221836081,51,3.1147139072418213
gptoss,221845203,51,7.374041557312012
gptoss,221857750,51,4.026274681091309
gptoss,221878973,51,4.000484466552734
gptoss,221879025,51,4.88133430480957
gptoss,221948991,51,3.7492306232452393
gptoss,221949175,51,3.871230363845825
gptoss,221949448,51,3.45296573638916
gptoss,221970112,51,4.960610389709473
gptoss,221970445,51,3.760955810546875
gptoss,221970493,51,3.674725294113159
gptoss,221995543,51,4.0941572189331055
gptoss,221995630,51,5.19667911529541
gptoss,221996144,51,2.9871034622192383
gptoss,222008363,51,3.231689453125
gptoss,222066712,51,3.7261505126953125
gptoss,222090330,51,3.5543317794799805
gptoss,222090412,51,4.520275115966797
gptoss,222103842,51,4.994709491729736
gptoss,222124366,51,5.015661239624023
gptoss,222124934,51,4.063076972961426
gptoss,222125099,51,5.018126010894775
gptoss,222132916,51,4.557905197143555
gptoss,222133028,51,3.154515027999878
gptoss,222133166,51,3.276132106781006
gptoss,222134074,51,2.7214503288269043
gptoss,222134115,51,3.10152530670166
gptoss,222140803,51,2.9938738346099854
gptoss,222140969,51,2.5731496810913086
gptoss,222141043,51,3.8779635429382324
gptoss,222141045,51,2.5643935203552246
gptoss,222141054,51,4.684996604919434
gptoss,222141056,51,3.9471089839935303
gptoss,222141483,51,3.132638931274414
gptoss,222141790,51,3.4112086296081543
gptoss,222142129,51,4.136948108673096
gptoss,222156681,51,3.5917539596557617
gptoss,222176890,51,5.399820327758789
gptoss,222177069,51,3.6872854232788086
gptoss,222177127,51,2.940586566925049
gptoss,222177239,51,2.8865554332733154
gptoss,222177485,51,4.742327690124512
gptoss,222177762,51,2.9611198902130127
gptoss,222177767,51,2.715299606323242
gptoss,222177851,51,3.061055898666382
gptoss,222205878,51,3.301234722137451
gptoss,222208701,51,4.354926586151123
gptoss,222208714,51,4.064253807067871
gptoss,222208845,51,2.551478147506714
gptoss,222208958,51,3.7415480613708496
gptoss,222208984,51,3.3283112049102783
gptoss,222209112,51,3.269192695617676
gptoss,222225253,51,3.056877851486206
gptoss,222271911,51,2.999486207962036
gptoss,222272319,51,3.2158751487731934
gptoss,222272447,51,3.868227481842041
gptoss,222290596,51,4.2108588218688965
gptoss,222290670,51,5.84872579574585
gptoss,222290677,51,3.0715179443359375
gptoss,222290679,51,3.2945852279663086
gptoss,222290752,51,4.667654037475586
gptoss,222290851,51,3.668793201446533
gptoss,222291117,51,4.078524112701416
gptoss,222291132,51,3.694462537765503
gptoss,222291386,51,3.7214276790618896
gptoss,222291532,51,4.908039093017578
gptoss,222291619,51,2.8002350330352783
gptoss,222306079,51,3.4477124214172363
gptoss,222310116,51,3.5115883350372314
gptoss,222310469,51,3.650521755218506
gptoss,222310559,51,4.1554036140441895
gptoss,222310618,51,4.755455017089844
gptoss,222310689,51,2.990100860595703
gptoss,222310761,51,3.247204542160034
gptoss,222310837,51,4.203939437866211
gptoss,222341502,51,3.742830753326416
gptoss,222341606,51,3.794067621231079
gptoss,222341713,51,4.8104963302612305
gptoss,222341867,51,4.301219463348389
gptoss,222377768,51,4.700128078460693
gptoss,222379195,51,4.316555500030518
gptoss,223953395,51,3.1862826347351074
gptoss,223953416,51,4.97406530380249
gptoss,223957053,51,4.137765884399414
gptoss,224704949,51,3.80212664604187
gptoss,224705337,51,4.638174533843994
gptoss,224706384,51,3.136857748031616
gptoss,224724415,51,4.701077461242676
gptoss,224802782,51,3.215535879135132
gptoss,224803298,51,3.2050209045410156
gptoss,224803491,51,4.205297946929932
gptoss,224803588,51,4.852206230163574
gptoss,224814107,51,5.559061527252197
gptoss,224818197,51,3.78763747215271
gptoss,225039884,51,2.744985818862915
gptoss,225040672,51,3.091655731201172
gptoss,225041226,51,3.713059663772583
gptoss,225062282,51,4.219834804534912
gptoss,225062337,51,4.288539409637451
gptoss,225066679,51,3.1393721103668213
gptoss,225066984,51,5.205053329467773
gptoss,225067055,51,5.229719161987305
gptoss,225067077,51,3.828869581222534
gptoss,225067549,51,3.602102279663086
gptoss,225067563,51,3.930159091949463
gptoss,225067713,51,3.295194149017334
gptoss,225068329,51,4.977355480194092
gptoss,225070214,51,2.9307339191436768
gptoss,225074971,51,3.092836856842041
gptoss,225075639,51,3.913522720336914
gptoss,225094152,51,3.1902310848236084
gptoss,225103036,51,3.147233486175537
gptoss,226222232,51,5.258638858795166
gptoss,226226607,51,4.766366004943848
gptoss,226226666,51,4.09011697769165
gptoss,226226744,51,4.546413898468018
gptoss,226227390,51,3.548082113265991
gptoss,226236740,51,3.6606204509735107
gptoss,226237179,51,2.8242177963256836
gptoss,226237546,51,3.2329578399658203
gptoss,226245979,51,2.885617256164551
gptoss,226254361,51,3.5773990154266357
gptoss,226262191,51,4.5550994873046875
gptoss,226262204,51,4.387867450714111
gptoss,226262205,51,4.7283244132995605
gptoss,226262224,51,2.8008029460906982
gptoss,226262227,51,3.1427431106567383
gptoss,226262252,51,3.177854061126709
gptoss,226262263,51,2.9790050983428955
gptoss,226262266,51,3.3807215690612793
gptoss,226262283,51,3.1837286949157715
gptoss,226262284,51,2.9506163597106934
gptoss,226262316,51,4.364503383636475
gptoss,226262325,51,3.858038902282715
gptoss,226262344,51,3.796619176864624
gptoss,226262349,51,2.8293967247009277
gptoss,226262425,51,4.884780406951904
gptoss,226278099,51,2.981034994125366
gptoss,226281376,51,3.1185500621795654
gptoss,226281660,51,4.54549503326416
gptoss,226283452,51,2.4562134742736816
gptoss,226283533,51,3.21113920211792
gptoss,226283593,51,4.927615165710449
gptoss,226283779,51,3.8976552486419678
gptoss,226283839,51,6.192050933837891
gptoss,226283910,51,5.710138320922852
gptoss,226283984,51,4.172425270080566
gptoss,226284018,51,3.111968755722046
gptoss,227230267,51,2.724334239959717
gptoss,227230896,51,2.6295595169067383
gptoss,227231059,51,3.4554693698883057
gptoss,227231123,51,3.5981578826904297
gptoss,227231240,51,4.352651119232178
gptoss,227231454,51,4.961458683013916
gptoss,227231541,51,3.528193473815918
gptoss,227231632,51,3.410449743270874
gptoss,227231689,51,4.417884826660156
gptoss,227255526,51,5.238085746765137
gptoss,227745074,51,3.9630680084228516
gptoss,227840539,51,2.887575149536133
gptoss,229152766,51,4.786888122558594
gptoss,229363636,51,3.453472375869751
gptoss,229365667,51,2.975466251373291
gptoss,229365773,51,3.5714640617370605
gptoss,229365839,51,4.1506195068359375
gptoss,229371560,51,4.339784622192383
gptoss,229376913,51,5.5070013999938965
gptoss,229376920,51,4.633381366729736
gptoss,229679941,51,5.041297435760498
gptoss,229923069,51,4.199918270111084
gptoss,229923118,51,4.991210460662842
gptoss,229923196,51,5.752735137939453
gptoss,229923207,51,3.276775360107422
gptoss,229923220,51,2.9545176029205322
gptoss,229923438,51,4.4937310218811035
gptoss,229923538,51,3.922649383544922
gptoss,229923551,51,2.725661516189575
gptoss,229923747,51,3.592992067337036
gptoss,229923749,51,4.140397071838379
gptoss,229923903,51,3.7542784214019775
gptoss,229924005,51,2.8771560192108154
gptoss,229924184,51,3.9049465656280518
gptoss,229924220,51,4.593649864196777
gptoss,229924402,51,3.718191623687744
gptoss,230119728,51,4.218692779541016
gptoss,230433978,51,3.414842367172241
gptoss,230434014,51,2.6120383739471436
gptoss,230437591,51,2.9776437282562256
gptoss,230437613,51,3.7515015602111816
gptoss,230438816,51,3.942152738571167
gptoss,231572779,51,4.900069713592529
gptoss,231592914,51,3.9800219535827637
gptoss,231648372,51,3.886115312576294
gptoss,231698419,51,2.6492388248443604
gptoss,231698657,51,3.150942325592041
gptoss,231704318,51,3.35486102104187
gptoss,231718729,51,4.768529415130615
gptoss,231719525,51,4.171682834625244
gptoss,231740666,51,3.584592580795288
gptoss,231749968,51,4.321545124053955
gptoss,231750020,51,2.995420455932617
gptoss,231879840,51,2.9279072284698486
gptoss,231951460,51,3.306443214416504
gptoss,232147874,51,4.607480049133301
gptoss,232185112,51,4.854057312011719
gptoss,232185275,51,3.577209949493408
gptoss,232185425,51,3.6023521423339844
gptoss,232185439,51,3.7838900089263916
gptoss,232222189,51,5.692713737487793
gptoss,232233408,51,4.929512977600098
gptoss,232233599,51,3.1279821395874023
gptoss,232240181,51,3.9460415840148926
gptoss,232257699,51,4.367614269256592
gptoss,232307006,51,2.7881932258605957
gptoss,232307434,51,3.646744966506958
gptoss,232307483,51,4.367176055908203
gptoss,232335602,51,5.307304859161377
gptoss,232335863,51,3.083220958709717
gptoss,232404131,51,3.4605982303619385
gptoss,232478685,51,3.087249994277954
gptoss,233004708,51,3.4451584815979004
gptoss,233033916,51,3.9617390632629395
gptoss,233189542,51,6.146903038024902
gptoss,233189569,51,3.2017934322357178
gptoss,233204406,51,3.3634450435638428
gptoss,233209848,51,3.07710337638855
gptoss,233210110,51,4.296545505523682
gptoss,233210195,51,4.467255115509033
gptoss,233210199,51,3.69631028175354
gptoss,233210367,51,4.162361145019531
gptoss,233210556,51,2.591768980026245
gptoss,233219387,51,3.7507190704345703
gptoss,233219395,51,2.3175320625305176
gptoss,233219660,51,3.5639264583587646
gptoss,233219933,51,3.2807834148406982
gptoss,233231453,51,3.666586399078369
gptoss,233231592,51,4.0494160652160645
gptoss,233240744,51,3.1901590824127197
gptoss,233240759,51,2.9567863941192627
gptoss,233240823,51,3.83699369430542
gptoss,233241004,51,4.277225494384766
gptoss,233241070,51,3.186471462249756
gptoss,233241169,51,3.3736655712127686
gptoss,233289620,51,3.659907817840576
gptoss,233289621,51,4.165608882904053
gptoss,233289750,51,4.14778995513916
gptoss,233296168,51,4.782838821411133
gptoss,233296182,51,5.598811149597168
gptoss,233296487,51,4.147564888000488
gptoss,233296511,51,3.9352948665618896
gptoss,233296655,51,3.7042813301086426
gptoss,233296689,51,4.340618133544922
gptoss,233296709,51,3.8696305751800537
gptoss,233296775,51,4.442898273468018
gptoss,233297024,51,4.8482584953308105
gptoss,233304563,51,3.002326488494873
gptoss,233324564,51,4.283166885375977
gptoss,233365172,51,4.303626537322998
gptoss,233365339,51,2.531844139099121
gptoss,233423658,51,3.5022292137145996
gptoss,233444226,51,6.159948825836182
gptoss,233481097,51,4.766165733337402
gptoss,233864627,51,5.592347145080566
gptoss,234334712,51,2.795863628387451
gptoss,234335834,51,5.924798488616943
gptoss,234337605,51,3.2504773139953613
gptoss,234341137,51,3.551361083984375
gptoss,234469638,51,3.0461745262145996
gptoss,234469858,51,4.701116561889648
gptoss,234679287,51,2.8142025470733643
gptoss,234679391,51,3.112247943878174
gptoss,234681504,51,3.559818983078003
gptoss,234741719,51,3.7973709106445312
gptoss,234762936,51,4.564052581787109
gptoss,234763248,51,3.6598763465881348
gptoss,234778136,51,3.189548969268799
gptoss,234790219,51,4.235037326812744
gptoss,235097275,51,3.3874332904815674
gptoss,235097294,51,3.9069199562072754
gptoss,235097313,51,3.176243543624878
gptoss,235097561,51,4.012279033660889
gptoss,235097625,51,3.449918746948242
gptoss,235097662,51,3.6900651454925537
gptoss,235125628,51,4.348206996917725
gptoss,235166279,51,4.794239521026611
gptoss,235166395,51,4.0894694328308105
gptoss,235166497,51,3.7246901988983154
gptoss,235187032,51,3.641350746154785
gptoss,235196029,51,3.471710205078125
gptoss,235196067,51,3.1243786811828613
gptoss,235212088,51,3.3542609214782715
gptoss,235248187,51,2.6156835556030273
gptoss,235253782,51,3.4565300941467285
gptoss,235253912,51,2.776278257369995
